KOI,disposition,period,ntransits,ncontams,nmadfailed,nexcluded,orig_nmoons,orig_frac_wmoons,nmoons_agth,frac_wmoons_agth,agth,median_agreement,fp_nexcluded,fp_median_agreement,FP_rate
KOI-5626.01,CANDIDATE,397.499229,3,0,0,0,3,1,2,0.666666667,0.95,1,0,0.529411765,0
KOI-5628.01,CANDIDATE,24.9093027,23,0,0,0,0,0,0,0,0.95,0.5,0,0.483333333,0
KOI-5629.01,CANDIDATE,192.138741,4,0,2,0,0,0,0,0,0.95,0.452205882,0,0.411764706,0
KOI-5632.01,CANDIDATE,264.466625,1,0,1,0,1,1,0,0,0.95,0.222222222,0,0.444444444,0.08
KOI-5633.01,CANDIDATE,151.77884,3,0,3,0,3,1,0,0,0.95,0.444444444,0,0.473684211,0
KOI-5638.01,CANDIDATE,290.02002,2,0,0,0,1,0.5,0,0,0.95,0.411764706,0,0.411764706,0
KOI-5639.01,CANDIDATE,279.21957,3,0,3,0,1,0.333333333,0,0,0.95,0.411764706,0,0.222222222,0.014705882
KOI-5640.01,CANDIDATE,348.665961,1,0,1,0,1,1,0,0,0.95,0.375,0,0.333333333,0
KOI-5642.01,CANDIDATE,222.28056,4,0,4,0,4,1,0,0,0.95,0.301169591,0,0.444444444,0.02739726
KOI-5649.01,CANDIDATE,426.942225,1,0,0,0,0,0,0,0,0.95,0.294117647,0,0.333333333,0
KOI-5651.01,CANDIDATE,83.499618,5,0,0,0,1,0.2,0,0,0.95,0.6,0,0.439215686,0
KOI-5652.01,CANDIDATE,91.507044,8,0,7,0,3,0.375,0,0,0.95,0.316993464,0,0.222222222,0
KOI-5653.01,CANDIDATE,188.664098,2,0,0,0,0,0,0,0,0.95,0.279411765,0,0.428104575,0
KOI-5657.01,CANDIDATE,284.699924,2,0,0,0,1,0.5,0,0,0.95,0.556862745,0,0.514705882,0
KOI-5663.01,CANDIDATE,140.884533,7,0,0,0,4,0.571428571,1,0.142857143,0.95,0.875,0,0.411764706,0
KOI-5665.01,CANDIDATE,100.494129,8,0,8,0,2,0.25,0,0,0.95,0.529411765,0,0.297058824,0
KOI-5666.01,CANDIDATE,182.453195,5,0,0,0,0,0,0,0,0.95,0.375,0,0.577777778,0
KOI-5671.01,CANDIDATE,190.905243,5,0,0,0,0,0,0,0,0.95,0.5,0,0.483333333,0
KOI-5677.01,CANDIDATE,20.5142642,51,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-5680.01,CANDIDATE,557.92882,2,0,1,0,0,0,0,0,0.95,0.691176471,0,0.411764706,0
KOI-5682.01,CANDIDATE,46.969389,2,0,0,0,0,0,0,0,0.95,0.511029412,0,0.333333333,0
KOI-5684.01,CANDIDATE,206.801125,3,0,3,0,3,1,0,0,0.95,0.555555556,0,0.333333333,0.012987013
KOI-5685.01,CANDIDATE,14.0019064,17,0,17,0,15,0.882352941,0,0,0.95,0.333333333,0,0.294117647,0
KOI-5688.01,CANDIDATE,14.5555096,40,0,0,0,0,0,0,0,0.95,0.564705882,0,0.5,0
KOI-5689.01,CANDIDATE,114.12716,9,0,0,0,0,0,0,0,0.95,0.625,0,0.529411765,0
KOI-5694.01,CANDIDATE,107.904526,10,0,1,0,0,0,0,0,0.95,0.333333333,0,0.529411765,0
KOI-5702.01,CANDIDATE,511.882,1,0,0,0,0,0,0,0,0.95,0.25,0,0.31372549,0.0125
KOI-5704.01,CANDIDATE,96.16705,2,0,0,0,0,0,0,0,0.95,0.330882353,0,0.411764706,0
KOI-5706.01,CONFIRMED,425.483539,3,0,0,0,3,1,1,0.333333333,0.95,0.733333333,0,0.5,0
KOI-5707.01,CANDIDATE,208.800733,3,0,0,0,0,0,0,0,0.95,0.764705882,0,0.529411765,0
KOI-5712.01,CANDIDATE,287.75613,3,0,0,0,0,0,0,0,0.95,0.411764706,0,0.625,0
KOI-5718.01,CANDIDATE,233.64574,2,0,0,0,0,0,0,0,0.95,0.333333333,0,0.529411765,0
KOI-5719.01,CANDIDATE,27.285315,3,0,0,0,0,0,0,0,0.95,0.764705882,0,0.428104575,0
KOI-5727.01,CANDIDATE,65.3558881,15,0,8,0,4,0.266666667,1,0.066666667,0.95,0.222222222,0,0.375,0
KOI-5732.01,CANDIDATE,39.399926,21,0,0,0,0,0,0,0,0.95,0.529411765,0,0.529411765,0
KOI-5736.01,CANDIDATE,161.651504,4,0,0,0,1,0.25,0,0,0.95,0.5,0,0.529411765,0
KOI-5737.01,CANDIDATE,376.24253,3,0,0,0,1,0.333333333,0,0,0.95,0.375,0,0.375,0
KOI-5740.01,CANDIDATE,21.7997515,50,0,0,0,1,0.02,0,0,0.95,0.5,0,0.514705882,0
KOI-5745.01,CANDIDATE,11.37444271,73,0,25,0,29,0.397260274,5,0.068493151,0.95,0.666666667,0,0.666666667,0.102189781
KOI-5747.01,CANDIDATE,411.447056,2,0,0,0,0,0,0,0,0.95,0.448529412,0,0.411764706,0
KOI-5748.01,CANDIDATE,29.9371143,28,0,0,0,3,0.107142857,0,0,0.95,0.472222222,0,0.411764706,0
KOI-5749.01,CANDIDATE,281.95332,4,0,0,0,0,0,0,0,0.95,0.518382353,0,0.529411765,0
KOI-5755.01,CANDIDATE,388.67155,3,0,1,0,0,0,0,0,0.95,0.125,0,0.375,0
KOI-5758.01,CANDIDATE,102.493119,7,0,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-5761.01,CANDIDATE,6.13292733,143,0,4,0,5,0.034965035,0,0,0.95,0.529411765,0,0.529411765,0
KOI-5762.01,CANDIDATE,12.63063129,65,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0.007575758
KOI-5764.01,CANDIDATE,286.02266,3,0,0,0,1,0.333333333,1,0.333333333,0.95,0.375,0,0.411764706,0
KOI-5769.01,CANDIDATE,7.58062893,136,0,0,0,1,0.007352941,0,0,0.95,0.514705882,0,0.5,0
KOI-5772.01,CANDIDATE,75.636309,13,0,0,0,1,0.076923077,0,0,0.95,0.529411765,0,0.411764706,0
KOI-5775.01,CANDIDATE,492.23808,2,0,0,0,0,0,0,0,0.95,0.756944444,0,0.294117647,0
KOI-5776.01,CANDIDATE,198.6004,4,0,4,0,4,1,0,0,0.95,0.444444444,0,0.294117647,0
KOI-5782.01,CANDIDATE,584.55603,2,0,2,0,0,0,0,0,0.95,0.192982456,0,0.222222222,0
KOI-5787.01,CANDIDATE,69.775633,9,0,0,0,0,0,0,0,0.95,0.411764706,0,0.5,0
KOI-5789.01,CANDIDATE,383.26217,3,0,1,0,0,0,0,0,0.95,0.125,0,0.375,0
KOI-5790.01,CANDIDATE,178.266978,4,0,2,0,2,0.5,0,0,0.95,0.444444444,0,0.294117647,0
KOI-5794.01,CANDIDATE,30.9771151,36,0,27,0,1,0.027777778,0,0,0.95,0.25,0,0.333333333,0
KOI-5796.01,CANDIDATE,495.854189,2,0,0,0,1,0.5,0,0,0.95,0.774509804,0,0.411764706,0
KOI-5798.01,CANDIDATE,318.25858,3,0,0,0,0,0,0,0,0.95,0.25,0,0.5,0
KOI-5799.01,CANDIDATE,184.883155,6,0,2,0,0,0,0,0,0.95,0.4375,0,0.411764706,0
KOI-5800.01,CANDIDATE,11.006795,99,0,1,0,4,0.04040404,0,0,0.95,0.5,0,0.529411765,0.005235602
KOI-5801.01,CANDIDATE,177.37583,3,3,0,0,2,0.666666667,0,0,0.95,0.444444444,0,0.375,0
KOI-5805.01,CANDIDATE,525.757041,3,0,0,0,0,0,0,0,0.95,0.75,0,0.5,0
KOI-5810.01,CANDIDATE,425.593391,2,0,0,0,0,0,0,0,0.95,0.283333333,0,0.529411765,0
KOI-5815.01,CANDIDATE,207.767894,1,0,0,0,0,0,0,0,0.95,0.888888889,0,0.375,0
KOI-5816.01,CANDIDATE,82.508054,12,0,12,0,11,0.916666667,0,0,0.95,0.555555556,0,0.31372549,0.030612245
KOI-5817.01,CANDIDATE,113.083522,2,0,0,0,0,0,0,0,0.95,0.636029412,0,0.625,0
KOI-5819.01,CANDIDATE,381.37504,3,0,0,0,2,0.666666667,1,0.333333333,0.95,0.882352941,0,0.428104575,0
KOI-5822.01,CANDIDATE,17.634272,16,0,1,0,6,0.375,0,0,0.95,0.333333333,0,0.333333333,0
KOI-5825.01,CANDIDATE,208.047137,5,0,0,0,2,0.4,0,0,0.95,0.555555556,0,0.294117647,0
KOI-5826.01,CANDIDATE,30.561533,20,0,0,0,0,0,0,0,0.95,0.455882353,0,0.5,0
KOI-5827.01,CONFIRMED,6.10968225,154,0,0,0,1,0.006493506,0,0,0.95,0.529411765,0,0.5,0
KOI-5829.01,CANDIDATE,583.8531,2,0,0,0,0,0,0,0,0.95,0.382352941,0,0.411764706,0
KOI-5830.01,CANDIDATE,72.782432,10,0,10,0,5,0.5,0,0,0.95,0.428104575,0,0.294117647,0
KOI-5831.01,CANDIDATE,10.55224191,9,0,0,0,0,0,0,0,0.95,0.625,0,0.455882353,0
KOI-5833.01,CANDIDATE,440.171272,1,0,0,0,1,1,1,1,0.95,1,0,0.294117647,0
KOI-5834.01,CANDIDATE,37.537859,18,0,0,0,0,0,0,0,0.95,0.564705882,0,0.625,0
KOI-5835.01,CANDIDATE,474.96952,2,0,0,0,0,0,0,0,0.95,0.330882353,0,0.5,0
KOI-5839.01,CANDIDATE,169.415073,4,0,4,0,4,1,0,0,0.95,0.444444444,0,0.529411765,0.081967213
KOI-5842.01,CANDIDATE,57.7749373,13,0,0,0,0,0,0,0,0.95,0.625,0,0.529411765,0
KOI-5845.01,CANDIDATE,22.2659599,31,0,31,0,30,0.967741935,1,0.032258065,0.95,0.529411765,0,0.444444444,0.056179775
KOI-5846.01,CANDIDATE,199.064336,4,0,0,0,1,0.25,0,0,0.95,0.8125,0,0.5,0.009615385
KOI-5847.01,CANDIDATE,277.114286,2,0,2,0,2,1,0,0,0.95,0.645833333,0,0.354166667,0.03030303
KOI-5848.01,CANDIDATE,323.159363,3,0,2,0,0,0,0,0,0.95,0.375,0,0.333333333,0
KOI-5849.01,CANDIDATE,21.512259,23,0,0,0,2,0.086956522,0,0,0.95,0.411764706,0,0.529411765,0
KOI-5850.01,CANDIDATE,303.226376,3,0,0,0,0,0,0,0,0.95,0.375,0,0.529411765,0
KOI-5851.01,CANDIDATE,322.221973,3,0,0,0,0,0,0,0,0.95,0.368421053,0,0.5,0
KOI-5852.01,CANDIDATE,235.413973,1,0,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-5853.01,CANDIDATE,366.68293,3,0,0,0,0,0,0,0,0.95,0.058823529,0,0.529411765,0
KOI-5854.01,CANDIDATE,240.57135,5,0,0,0,2,0.4,0,0,0.95,0.875,0,0.5,0
KOI-5855.01,CANDIDATE,217.792748,2,0,0,0,0,0,0,0,0.95,1,0,0.5,0
KOI-5856.01,CONFIRMED,259.34304,5,0,0,0,0,0,0,0,0.95,0.375,0,0.529411765,0
KOI-5859.01,CANDIDATE,172.621943,2,0,2,0,2,1,0,0,0.95,0.653594771,0,0.294117647,0
KOI-5860.01,CANDIDATE,264.708077,2,0,2,0,1,0.5,0,0,0.95,0.470588235,0,0.222222222,0.016129032
KOI-5863.01,CANDIDATE,8.67237968,123,0,113,0,113,0.918699187,2,0.016260163,0.95,0.529411765,0,0.354166667,0.050847458
KOI-5864.01,CANDIDATE,35.9216912,26,0,0,0,1,0.038461538,0,0,0.95,0.455882353,0,0.5,0
KOI-5866.01,CANDIDATE,102.300622,12,0,12,0,10,0.833333333,0,0,0.95,0.5,0,0.444444444,0
KOI-5867.01,CANDIDATE,359.8455,2,0,2,0,2,1,0,0,0.95,0.767973856,0,0.411764706,0.020408163
KOI-5868.01,CANDIDATE,22.7783121,28,0,0,0,0,0,0,0,0.95,0.5,0,0.466666667,0
KOI-5869.01,CANDIDATE,114.406187,4,0,1,0,1,0.25,0,0,0.95,0.31372549,0,0.294117647,0
KOI-5870.01,CANDIDATE,132.114,5,0,0,0,0,0,0,0,0.95,0.176470588,0,0.350877193,0
KOI-5871.01,CANDIDATE,623.2344,3,0,2,0,1,0.333333333,1,0.333333333,0.95,0.333333333,0,0.333333333,0.037735849
KOI-5874.01,CANDIDATE,287.33114,2,0,0,0,1,0.5,0,0,0.95,0.878676471,0,0.514705882,0
KOI-5875.01,CONFIRMED,9.8788502,11,11,0,0,2,0.181818182,0,0,0.95,0.411764706,0,0.483333333,0
KOI-5876.01,CANDIDATE,189.456089,3,0,0,0,0,0,0,0,0.95,0.75,0,0.514705882,0
KOI-5877.01,CANDIDATE,230.358183,4,0,0,0,0,0,0,0,0.95,0.588235294,0,0.470175439,0
KOI-5878.01,CANDIDATE,211.54114,4,0,0,0,0,0,0,0,0.95,0.6875,0,0.514705882,0
KOI-5879.01,CANDIDATE,88.523517,10,0,6,0,7,0.7,0,0,0.95,0.470588235,0,0.294117647,0.024
KOI-5881.01,CANDIDATE,134.35872,1,0,1,0,1,1,0,0,0.95,0.888888889,0,0.472222222,0.029411765
KOI-5883.01,CANDIDATE,198.781156,5,0,3,0,3,0.6,0,0,0.95,0.333333333,0,0.294117647,0.049382716
KOI-5885.01,CANDIDATE,111.149082,8,0,0,0,0,0,0,0,0.95,0.527777778,0,0.514705882,0
KOI-5886.01,CANDIDATE,284.87177,3,0,1,0,3,1,0,0,0.95,0.555555556,0,0.333333333,0.032967033
KOI-5888.01,CANDIDATE,190.860818,4,0,0,0,0,0,0,0,0.95,0.694852941,0,0.529411765,0
KOI-5889.01,CANDIDATE,374.41813,3,0,0,0,0,0,0,0,0.95,0.647058824,0,0.529411765,0
KOI-5890.01,CANDIDATE,263.30198,4,0,0,0,0,0,0,0,0.95,0.470588235,0,0.529411765,0
KOI-5893.01,CANDIDATE,405.6296,4,0,0,0,0,0,0,0,0.95,0.652777778,0,0.529411765,0
KOI-5895.01,CANDIDATE,11.8307724,92,0,0,0,1,0.010869565,0,0,0.95,0.5,0,0.5,0
KOI-5896.01,CANDIDATE,434.28175,2,0,0,0,0,0,0,0,0.95,0.176470588,0,0.564705882,0
KOI-5897.01,CANDIDATE,395.94327,1,0,0,0,0,0,0,0,0.95,0.625,0,0.5,0
KOI-5898.01,CANDIDATE,76.37924,11,0,0,0,1,0.090909091,0,0,0.95,0.375,0,0.411764706,0
KOI-5899.01,CANDIDATE,58.669218,12,0,2,0,1,0.083333333,0,0,0.95,0.375,0,0.375,0
KOI-5900.01,CANDIDATE,355.84731,1,1,0,0,1,1,0,0,0.95,0.857142857,0,0.354166667,0.009433962
KOI-5901.01,CANDIDATE,61.611129,13,0,6,0,9,0.692307692,3,0.230769231,0.95,0.555555556,0,0.31372549,0.018867925
KOI-5902.01,CANDIDATE,150.728285,7,0,0,0,0,0,0,0,0.95,0.375,0,0.529411765,0
KOI-5903.01,CANDIDATE,253.790434,5,0,0,0,0,0,0,0,0.95,0.875,0,0.5,0
KOI-5907.01,CANDIDATE,587.38162,2,0,2,0,2,1,0,0,0.95,0.594771242,0,0.444444444,0.009174312
KOI-5909.01,CANDIDATE,7.07987663,128,0,0,0,3,0.0234375,0,0,0.95,0.5,0,0.411764706,0
KOI-5910.01,CANDIDATE,91.240335,14,0,0,0,0,0,0,0,0.95,0.411764706,0,0.5,0
KOI-5911.01,CANDIDATE,357.41382,3,0,0,0,0,0,0,0,0.95,0.764705882,0,0.6,0
KOI-5912.01,CANDIDATE,359.854745,3,0,0,0,0,0,0,0,0.95,0.375,0,0.411764706,0
KOI-5913.01,CANDIDATE,89.366114,5,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-5915.01,CANDIDATE,37.6259039,18,0,18,0,0,0,0,0,0.95,0.625,0,0.625,0
KOI-5917.01,CANDIDATE,41.9934673,21,0,0,0,0,0,0,0,0.95,0.625,0,0.529411765,0
KOI-5918.01,CANDIDATE,94.67782,8,0,3,0,5,0.625,1,0.125,0.95,0.277777778,0,0.294117647,0
KOI-5919.01,CANDIDATE,290.196139,3,0,0,0,1,0.333333333,0,0,0.95,0.5,0,0.263157895,0
KOI-5921.01,CANDIDATE,175.452812,1,0,0,0,0,0,0,0,0.95,0.176470588,0,0.411764706,0
KOI-5922.01,CANDIDATE,367.07446,1,0,0,0,0,0,0,0,0.95,0.647058824,0,0.625,0
KOI-5923.01,CANDIDATE,366.684634,1,0,1,0,0,0,0,0,0.95,0.411764706,0,0.222222222,0
KOI-5924.01,CANDIDATE,291.306507,4,0,0,0,0,0,0,0,0.95,0.352941176,0,0.5,0
KOI-5925.01,CANDIDATE,93.006,8,0,1,0,2,0.25,1,0.125,0.95,0.577205882,0,0.411764706,0
KOI-5929.01,CANDIDATE,466.002988,1,0,0,0,1,1,1,1,0.95,1,0,0.466666667,0
KOI-5930.01,CANDIDATE,302.77571,4,0,0,0,0,0,0,0,0.95,0.5,0,0.529411765,0
KOI-5932.01,CANDIDATE,355.86134,3,0,0,0,3,1,1,0.333333333,0.95,0.294117647,0,0.5,0
KOI-5933.01,CANDIDATE,236.506437,3,0,3,0,3,1,0,0,0.95,0.555555556,0,0.294117647,0
KOI-5934.01,CANDIDATE,19.3854894,53,0,53,0,16,0.301886792,0,0,0.95,0.222222222,0,0.411764706,0.041237113
KOI-5937.01,CANDIDATE,357.588538,3,0,2,0,1,0.333333333,0,0,0.95,0.058823529,0,0.25,0
KOI-5938.01,CANDIDATE,545.205601,3,0,0,0,0,0,0,0,0.95,0.294117647,0,0.529411765,0
KOI-5939.01,CANDIDATE,105.053389,8,0,1,0,2,0.25,0,0,0.95,0.577205882,0,0.455555556,0
KOI-5940.01,CANDIDATE,24.7967294,16,0,2,0,5,0.3125,0,0,0.95,0.428104575,0,0.272058824,0
KOI-5941.01,CANDIDATE,44.7060191,26,0,1,0,1,0.038461538,0,0,0.95,0.371710526,0,0.411764706,0.084033613
KOI-5942.01,CANDIDATE,125.277815,6,0,6,0,6,1,1,0.166666667,0.95,0.333333333,0,0.333333333,0
KOI-5943.01,CANDIDATE,27.2020672,39,0,0,0,2,0.051282051,0,0,0.95,0.294117647,0,0.368421053,0
KOI-5945.01,CANDIDATE,40.7282314,21,0,21,0,21,1,0,0,0.95,0.294117647,0,0.444444444,0.033333333
KOI-5948.01,CANDIDATE,398.51312,3,0,0,0,0,0,0,0,0.95,0.176470588,0,0.466666667,0
KOI-5949.01,CANDIDATE,559.785594,3,0,0,0,0,0,0,0,0.95,0.466666667,0,0.5,0
KOI-5950.01,CANDIDATE,109.43946,10,0,0,0,0,0,0,0,0.95,0.411764706,0,0.411764706,0
KOI-5952.01,CANDIDATE,164.507439,7,0,0,0,1,0.142857143,0,0,0.95,0.25,0,0.333333333,0
KOI-5954.01,CANDIDATE,73.908995,6,0,4,0,3,0.5,0,0,0.95,0.117647059,0,0.294117647,0.016393443
KOI-5956.01,CANDIDATE,212.646179,5,0,0,0,0,0,0,0,0.95,0.625,0,0.6125,0
KOI-5959.01,CANDIDATE,251.48808,5,0,0,0,0,0,0,0,0.95,0.529411765,0,0.6,0
KOI-5960.01,CANDIDATE,32.4185265,27,0,5,0,4,0.148148148,0,0,0.95,0.411764706,0,0.393382353,0
KOI-5961.01,CANDIDATE,19.15976088,42,0,0,0,20,0.476190476,1,0.023809524,0.95,0.764705882,0,0.411764706,0
KOI-5964.01,CANDIDATE,32.033211,26,0,0,0,1,0.038461538,0,0,0.95,0.455882353,0,0.455555556,0
KOI-5965.01,CANDIDATE,43.3975622,24,0,0,0,1,0.041666667,0,0,0.95,0.529411765,0,0.529411765,0
KOI-5967.01,CANDIDATE,22.8631517,31,0,31,0,12,0.387096774,0,0,0.95,0.176470588,0,0.222222222,0
KOI-5968.01,CANDIDATE,97.942437,1,0,1,0,1,1,0,0,0.95,0.222222222,0,0.375,0
KOI-5971.01,CANDIDATE,493.30572,3,0,0,0,0,0,0,0,0.95,0.125,0,0.466666667,0
KOI-5972.01,CANDIDATE,449.87203,3,0,0,0,1,0.333333333,1,0.333333333,0.95,0.375,0,0.375,0
KOI-5978.01,CANDIDATE,364.18129,4,0,0,0,0,0,0,0,0.95,0.25,0,0.375,0
KOI-5979.01,CANDIDATE,37.7935113,11,0,2,0,0,0,0,0,0.95,0.294117647,0,0.294117647,0
KOI-6085.01,CANDIDATE,5.902596818,183,183,176,0,148,0.808743169,66,0.360655738,0.95,0.888888889,0,0.529411765,0.107344633
KOI-6093.01,CANDIDATE,20.5736113,28,12,9,0,7,0.25,1,0.035714286,0.95,0.333333333,0,0.294117647,0.012658228
KOI-6093.02,CANDIDATE,27.2497521,21,11,7,0,8,0.380952381,0,0,0.95,0.411764706,0,0.31372549,0
KOI-6097.02,CANDIDATE,88.433122,8,3,8,0,4,0.5,0,0,0.95,0.375816993,0,0.222222222,0
KOI-6097.03,CANDIDATE,282.34315,3,2,3,0,2,0.666666667,0,0,0.95,0.555555556,0,0.294117647,0
KOI-6097.04,CANDIDATE,126.505657,7,2,7,0,5,0.714285714,0,0,0.95,0.333333333,0,0.222222222,0
KOI-6100.02,CANDIDATE,117.684591,3,3,0,0,0,0,0,0,0.95,0.647058824,0,0.354166667,0
KOI-6102.01,CANDIDATE,54.2916336,8,0,8,0,7,0.875,0,0,0.95,0.333333333,0,0.444444444,0
KOI-6103.01,CANDIDATE,453.54212,1,0,0,0,1,1,1,1,0.95,1,0,0.529411765,0
KOI-6103.02,CANDIDATE,122.8054416,5,0,0,0,0,0,0,0,0.95,0.647058824,0,0.54248366,0.057692308
KOI-6108.01,CANDIDATE,485.92297,2,0,0,0,0,0,0,0,0.95,0.334558824,0,0.466666667,0
KOI-6111.01,CANDIDATE,228.65412,4,0,1,0,0,0,0,0,0.95,0,0,0.294117647,0
KOI-6118.01,CANDIDATE,571.280892,2,2,2,0,2,1,0,0,0.95,0.461988304,0,0.444444444,0
KOI-6120.01,CANDIDATE,90.097375,14,1,0,0,0,0,0,0,0.95,0.483333333,0,0.529411765,0
KOI-6120.02,CANDIDATE,205.41415,5,0,0,0,1,0.2,0,0,0.95,0.529411765,0,0.529411765,0
KOI-6132.01,CANDIDATE,33.3200908,4,4,4,0,4,1,1,0.25,0.95,0.833333333,0,0.567251462,0.058333333
KOI-6132.02,CONFIRMED,7.5844241,18,17,18,0,17,0.944444444,1,0.055555556,0.95,0.598039216,0,0.555555556,0.016666667
KOI-6132.03,CANDIDATE,11.867172,11,11,11,0,11,1,0,0,0.95,0.555555556,0,0.555555556,0.043478261
KOI-6137.01,CANDIDATE,12.4970599,81,81,80,0,74,0.913580247,4,0.049382716,0.95,0.555555556,0,0.486928105,0.05625
KOI-6145.01,CONFIRMED,19.672324,6,6,0,0,3,0.5,1,0.166666667,0.95,0.294117647,0,0.411764706,0.030612245
KOI-6145.02,CONFIRMED,32.657035,5,5,0,0,3,0.6,0,0,0.95,0.428571429,0,0.294117647,0.009174312
KOI-6145.03,CANDIDATE,7.3138454,19,12,0,0,6,0.315789474,0,0,0.95,0.375,0,0.333333333,0
KOI-6151.01,CANDIDATE,431.78556,2,0,0,0,0,0,0,0,0.95,0.888888889,0,0.5,0
KOI-6164.01,CANDIDATE,29.5126153,22,2,0,0,1,0.045454545,0,0,0.95,0.439215686,0,0.529411765,0
KOI-6168.01,CANDIDATE,131.258668,8,2,8,0,7,0.875,1,0.125,0.95,0.638888889,0,0.444444444,0.028846154
KOI-6168.02,CANDIDATE,75.072964,15,2,15,0,15,1,2,0.133333333,0.95,0.444444444,0,0.444444444,0.010204082
KOI-6172.01,CANDIDATE,31.8134892,19,0,5,0,8,0.421052632,0,0,0.95,0.222222222,0,0.25,0.014492754
KOI-6176.01,CANDIDATE,143.09688,7,0,7,0,7,1,0,0,0.95,0.444444444,0,0.555555556,0.033333333
KOI-6178.01,CANDIDATE,13.0327301,80,28,0,0,1,0.0125,0,0,0.95,0.625,0,0.5,0
KOI-6178.02,CANDIDATE,33.814176,33,27,0,0,0,0,0,0,0.95,0.411764706,0,0.529411765,0
KOI-6179.01,CANDIDATE,16.2957847,37,0,0,0,0,0,0,0,0.95,0.5,0,0.5,0
KOI-6180.02,CANDIDATE,58.92565,5,3,5,0,5,1,0,0,0.95,0.764705882,0,0.555555556,0.055555556
KOI-6182.01,CANDIDATE,19.2405821,52,18,13,0,17,0.326923077,0,0,0.95,0.294117647,0,0.294117647,0
KOI-6182.02,CANDIDATE,28.684308,35,18,9,0,13,0.371428571,0,0,0.95,0.333333333,0,0.294117647,0
KOI-6186.01,CONFIRMED,5.34264143,193,193,192,0,186,0.96373057,4,0.020725389,0.95,0.555555556,0,0.555555556,0.010471204
KOI-6191.01,CANDIDATE,9.7043379,109,90,11,0,36,0.330275229,0,0,0.95,0.294117647,0,0.294117647,0
KOI-6191.02,CANDIDATE,12.7713826,84,82,8,0,28,0.333333333,0,0,0.95,0.222222222,0,0.294117647,0
KOI-6194.01,CANDIDATE,42.294739,12,0,12,0,10,0.833333333,0,0,0.95,0.555555556,0,0.375,0
KOI-6209.01,CANDIDATE,12.7143635,28,27,0,0,0,0,0,0,0.95,0.411764706,0,0.529411765,0
KOI-6209.02,CANDIDATE,7.72966941,43,38,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-6214.02,CANDIDATE,154.536881,6,1,6,0,6,1,0,0,0.95,0.37254902,0,0.444444444,0.023529412
KOI-6217.01,CANDIDATE,7.7016694,101,0,4,0,5,0.04950495,0,0,0.95,0.411764706,0,0.375,0
KOI-6228.01,CONFIRMED,21.0907909,40,0,40,0,38,0.95,2,0.05,0.95,0.529411765,0,0.555555556,0.016528926
KOI-6233.01,CONFIRMED,16.17803,46,0,16,0,12,0.260869565,0,0,0.95,0.636029412,0,0.5,0
KOI-6239.01,CANDIDATE,406.496216,2,0,0,0,0,0,0,0,0.95,0.823529412,0,0.444444444,0
KOI-6242.03,CANDIDATE,78.86684,11,3,11,0,8,0.727272727,1,0.090909091,0.95,0.25,0,0.333333333,0
KOI-6245.01,CANDIDATE,144.102562,6,0,6,0,5,0.833333333,0,0,0.95,0.611111111,0,0.555555556,0.011494253
KOI-6245.02,CANDIDATE,112.317402,6,0,6,0,6,1,0,0,0.95,0.590277778,0,0.555555556,0.023529412
KOI-6246.01,CANDIDATE,9.13315062,29,0,29,0,28,0.965517241,0,0,0.95,0.444444444,0,0.472222222,0
KOI-6256.01,CANDIDATE,14.137062,72,0,0,0,0,0,0,0,0.95,0.483333333,0,0.5,0
KOI-6259.02,CANDIDATE,7.18864064,122,122,0,0,1,0.008196721,0,0,0.95,0.5,0,0.444444444,0
KOI-6329.01,CANDIDATE,12.4701111,75,0,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0
KOI-6343.01,CANDIDATE,569.45051,3,0,0,0,1,0.333333333,0,0,0.95,0.647058824,0,0.529411765,0
KOI-6355.02,CANDIDATE,6.72876606,153,153,0,0,2,0.013071895,0,0,0.95,0.529411765,0,0.5,0
KOI-6384.01,CANDIDATE,566.28176,1,0,0,0,0,0,0,0,0.95,0.875,0,0.5,0
KOI-6425.01,CANDIDATE,521.10826,2,0,0,0,1,0.5,0,0,0.95,0.380392157,0,0.411764706,0
KOI-6447.02,CANDIDATE,91.649983,7,7,7,0,6,0.857142857,0,0,0.95,0.75,0,0.294117647,0
KOI-6464.03,CANDIDATE,541.742985,2,2,2,0,2,1,0,0,0.95,0.777777778,0,0.444444444,0.028846154
KOI-6516.01,CANDIDATE,11.2901559,80,32,0,0,0,0,0,0,0.95,0.529411765,0,0.5,0.006060606
KOI-6538.01,CANDIDATE,129.847318,7,0,0,0,0,0,0,0,0.95,0.411764706,0,0.529411765,0
KOI-6676.01,CANDIDATE,439.21978,3,0,0,0,3,1,0,0,0.95,0.25,0,0.333333333,0
KOI-6707.01,CANDIDATE,43.535891,7,5,0,0,0,0,0,0,0.95,0.625,0,0.5,0
KOI-6745.01,CANDIDATE,383.85362,2,0,0,0,0,0,0,0,0.95,0.379084967,0,0.375,0
